polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
33,83,80.7%,0.4158834586466165,0.02958055110817085,Do not transfer of small holdings to state or federal ownership if it abrogates the original mission.
34,169,93.8%,0.4153846153846154,0.0007043913680824921,Meadow restoration work is critical and most projects have been successful in restoring endangered habitats.
35,181,100.0%,0.39999999999999997,0.00027926039169063916,Land Bank needs to be true to original mission
36,24,79.7%,0.3879310344827586,0.11075898015636719,Agriculture on Land Bank properties should be done with extreme caution due to the inherent confilct between short-term profit and resource damage.
37,52,79.0%,0.38711374095989476,0.06234738900241678,The Land Bank should do more to control invasive weeds that threaten native plant communities.
38,160,81.8%,0.38499999999999995,0.001214069371790736,Landbank should manage lands for local food production to reduce emissions and create resiliency
39,29,83.8%,0.3786057692307693,0.09844732889095975,Teaching youth about the ecology of landbank owned properties should be a priority.
40,71,74.6%,0.37451171875,0.03781258926288754,The Land Bank Commission needs more diverse representation.
41,16,91.5%,0.3714039621016365,0.13028530940347716,The Land Bank helps improve the health of the Salish Sea by protecting natural features along shorelines.
42,64,84.2%,0.36111111111111105,0.04215494309738272,Some LB forests should be actively managed to change the trajectory towards historic habitats such as old growth forests and oak savannahs.
43,56,82.9%,0.3559633027522936,0.05349165242199978,The Land Bank should actively manage it's most at risk forests to reduce wildfire risk.
44,25,88.3%,0.3421945701357466,0.10747460583045793,"The Land Bank seeks to maintain the health and well-being of island ecosystems and the plants, animals and people who depend upon them."
45,48,78.9%,0.33277226459044645,0.06689549993423137,It's a good idea for the Land Bank to restore some farmed areas to native habitat.
46,100,86.9%,0.3232062055591467,0.018003461941519576,Water availability is increasingly critical in the county.  LB should have a voice in helping to protect our aquifers from development.
47,34,86.3%,0.3218459100812042,0.08727197604186615,Streamside forest buffers should be protected or planted on every Land Bank Preserve with a stream.
48,28,85.4%,0.3197115384615385,0.09879498489764496,Preserving working farmland for food production is important for the resiliency of island communities.
49,88,79.5%,0.31249999999999994,0.025278090282492203,Coffelt Farm preserve is a great place to educate and demonstrate climate mitigating practices for our community.
50,69,66.7%,0.30966918572644014,0.0386726047774962,Prervation of farmland should not include cheap leases for grazing
51,175,75.0%,0.3085714285714285,0.0004651541945369996,The land bank should provide land for indigenous management and cultural practice
52,162,61.3%,0.3068181818181818,0.0011732190503663845,"The Land Bank’s litigious nature must be examined as well as expenditure line items for graphics design, branding, need a more frugal budget"
53,62,72.5%,0.30006010819475054,0.044005986797892055,"The Land Bank needs an organic, sustainable, or regenerative farmer on the Commission."
54,142,65.2%,0.29206730769230765,0.0029862740218304096,The vast majority of Land Bank managed properties are unknown and/or inaccessible to the vast majority of island residents.
55,45,72.5%,0.2895377128953771,0.06881379986155721,The public does not know about natural resources and often advocates for short-term human uses that lead to degradation of the earth
56,144,91.2%,0.2888888888888889,0.002914707988275821,I am grateful for the Land Bank.
57,116,80.0%,0.2842664092664093,0.010037585019170575,I also think the land bank should prioritize one or two strategic coastal acquisitions on orcas to open up more beaches to the public.
58,31,78.7%,0.28130097539864846,0.0906828385345922,"Land Bank should re-wild agricultural land that have encroached on wetlands, streams, or other critical watershed lands."
59,47,61.1%,0.27893797411869703,0.06712129324068404,Stewardship of natural resources is separate from developing properties for human use like recreation and agriculture.
60,70,72.4%,0.2782258064516129,0.038264993944079735,The Land Bank needs Indigenous representation on the Commission.
61,74,55.8%,0.27118525757364226,0.036686563231767985,There is a lack of transparency in the Land Bank's decision process and some conflict of interest.
62,46,77.3%,0.26556531703590525,0.0681931508072489,Land preservation and cultural preservation should be balanced.
63,143,67.4%,0.2525252525252525,0.002957553785163227,The Land Bank is slow/resistant to make newly acquired property publicly accessible.
64,39,75.1%,0.2517162471395881,0.07922540178062852,The Land Bank should invest in upkeep and maintenance of infrastructure and soil health on agricultural preserves.
65,20,85.1%,0.2495608116709524,0.12623181756520885,The Land Bank needs to protect more land for habitat conservation.
66,103,71.4%,0.24727232852678324,0.015491357229584843,Land Bank's mandate should lean towards ecological restoration and management and away from agricultural management.
67,61,67.9%,0.23821022727272728,0.044354818146805246,The Land Bank should provide tours of the holdings.
68,177,61.1%,0.2380952380952381,0.00036147821947718397,The Land Bank office should be housed within the San Juan County office compound and convert the house they occupy to farmworker housing
69,109,67.8%,0.2370927318295739,0.01271735294722981,Lack of appropriate forest management practices have led to increased fire risk on the west coast and on some Land Bank properties.
70,130,68.3%,0.2309782608695652,0.006110934300397944,"All Land Bank properties and easements should include a clear plan for public access, including parking, trails, and other services."
71,170,70.0%,0.2285714285714285,0.0007036118254987035,"Coffelt farm preserve should be accessible to many islanders who want to farm, not just one for profit limited liability company"
72,37,80.6%,0.22778808493094208,0.07953641940957833,The Land Bank is unique in the nation and it demonstrates that this community wants a healthy environment.
73,134,79.1%,0.22736842105263155,0.004301871579693982,Access to Land Bank properties  should limited to low intensity activities like hiking.
74,79,62.2%,0.22588235294117645,0.03216763855501659,The Land Bank’s mandate should be simplified with increased focus on ecological protection and restoration for climate change resilience.
75,42,63.9%,0.22073161369568553,0.07517423872597356,The landbank should focus on open space and ecological health and leave  issues with affordable housing and farming to other entities
76,124,82.1%,0.22021456804065495,0.007017111317364802,"The Land Bank should conserve a min. of 35% of county land. We do not have water resources for increased development, even in UGAs."
77,86,52.7%,0.2171152518978606,0.026586555136859136,There should be a change of leadership at the Land Bank.
78,90,50.7%,0.21098626716604246,0.022158525507150563,The Land Bank does not have the appropriate knowledge/skill set to oversea agriculture/farm operations.
79,59,82.8%,0.20370370370370366,0.04923946756476417,The Land Bank’s unique value is its ability to fill the gap between land trust and parks provider.
80,63,59.3%,0.2022232142857143,0.04333883680303668,"Efforts to conserve agricultural land should emphasize flexibility, necessary infrastructure, and working agriculture over preservation of view corridors."
81,78,54.7%,0.1935960708580693,0.032734525678592814,The Land Bank should not rent and subsidize private/for-profit farmland.
82,155,66.7%,0.18939393939393936,0.0021378713507807312,The Land Bank suffers from poor leadership that does not share key information such as the actual cost of projects with the public
83,51,66.8%,0.18492887351018839,0.062422931377288354,"When planning future uses at a new Preserve, the Land Bank should prioritize habitat protection/conservation over public access."
84,67,59.8%,0.18487394957983197,0.03958333666204658,The Land Bank should not convert agricultural land to recreational uses.
85,13,91.1%,0.18406413612565448,0.136077840196556,We are lucky to have a Land Bank in the County.
86,145,63.6%,0.18398268398268397,0.0028997384061918868,The Land Bank Commissioners reflect a somewhat dated and one sided view of what the Land Banks is and should be.
87,57,62.1%,0.18102132713891583,0.05141453531086812,The Land Bank needs to open more trails.
88,156,63.2%,0.177717019822283,0.00191410295491635,Public Land Band meetings are often unprofessional
89,99,70.2%,0.1776239907727797,0.018833869226065857,Land Bank should co-manage important cultural sites with local tribes
90,80,65.7%,0.17218323586744638,0.030863381527284205,Ferry served islands have the most critical need for Land Bank preservation efforts
91,148,65.1%,0.1717171717171717,0.002637676113287562,"The Land Bank devotes excessive staff time to arbitrarily identified ""restoration"" projects, with no clear overall strategy or vision."
92,30,85.0%,0.17027243589743593,0.0981571733556816,The Land Bank plays a key role among agencies and nonprofit organizations in ‘big picture’ conservation planning in the islands.
136,240,100.0%,0.16666666666666669,0.0,All LB Board members should have 5 year term limits.
136,240,100.0%,0.16666666666666669,0.0,No agriculture on LB properties
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should not play a role in advocating for or subsidizing agricultural enterprise.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank lets those of us who can't own huge parcels of land enjoy the beauty of our home
136,240,100.0%,0.16666666666666669,0.0,Thank you for sponsoring this survey.
136,240,100.0%,0.16666666666666669,0.0,Land Band public meetings are too often unprofessional
136,240,100.0%,0.16666666666666669,0.0,LB commissioners and executive director should demonstrate more professionalism in public meetings
136,240,100.0%,0.16666666666666669,0.0,"Land Bank leaders would be wise to broaden outreach ahead of next vote, expanding their pool of support and allies."
136,240,100.0%,0.16666666666666669,0.0,"If I were fortunate enough to own property next to a Land Bank property, I would be overjoyed at having a public park as my neighbor."
136,240,100.0%,0.16666666666666669,0.0,The Land Bank has a critical role to play in building a network of trails across the islands.
136,240,100.0%,0.16666666666666669,0.0,Public access and recreational needs are a key part of Land Bank mission and should factor into acquisition and management plans.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank is a critical ingredient to keeping the islands beautiful and comfortable for islanders.
136,240,100.0%,0.16666666666666669,0.0,"The Land Bank should further increase support for additional user groups: hunters, fishing, bikers, geo cache, etc."
136,240,100.0%,0.16666666666666669,0.0,?
136,240,100.0%,0.16666666666666669,0.0,Landbank: remember equestrian use of the land has historical background and we should be allowed to use it especially by local neighbors
136,240,100.0%,0.16666666666666669,0.0,more trails open Much land bank land is not open to the public & our own property purchases helped pay the land bank to buy their property
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should include ag lands in it's acquisition policy but subsidizing farmers and farming should be the work of other agencies.
136,240,100.0%,0.16666666666666669,0.0,"Provide open space for cross cultural networks to cultivate through beneficial ecosystem practices, partnership, craft and research."
136,240,100.0%,0.16666666666666669,0.0,E
136,240,100.0%,0.16666666666666669,0.0,The Land Bank partners and collaborates with other organizations to maximize conservation outcomes and meet community member needs.
136,240,100.0%,0.16666666666666669,0.0,I would like to attend land bank meetings 2x per year
136,240,100.0%,0.16666666666666669,0.0,"Protecting & restoring the Watershed, wetland forests, shorelines, nearshore, and Eastsound Swale - all in Eastsound UGA - is crucial!"
136,240,100.0%,0.16666666666666669,0.0,ho;dfghjyiop
136,240,100.0%,0.16666666666666669,0.0,I believe that land purchased with tax payer dollars should be accessible to the public. Perhaps limited access but at least some access.
136,240,100.0%,0.16666666666666669,0.0,The Land bank should operate operate in accordance to Washington State land use laws.
136,240,100.0%,0.16666666666666669,0.0,True
136,240,100.0%,0.16666666666666669,0.0,The questions related to ag land seem skewed toward making respondents oppose the preservation or leasing of ag land.
136,240,100.0%,0.16666666666666669,0.0,I own property in the islands
136,240,100.0%,0.16666666666666669,0.0,clear and concise.
136,240,100.0%,0.16666666666666669,0.0,Don't have one.
136,240,100.0%,0.16666666666666669,0.0,I support the Land Bank applying for carbon credits on its forest lands.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should focus limited resources for enviro restoration on natural areas not farms
136,240,100.0%,0.16666666666666669,0.0,"The San Juan Islands, including Land Bank Holdings, are at increasing risk of wildfire hazard."
136,240,100.0%,0.16666666666666669,0.0,FB should lease more land for islanders to grow local food
136,240,100.0%,0.16666666666666669,0.0,My family are resident on Orcas Island and through them I appreciate and share concerns for the future of the islands.
136,240,100.0%,0.16666666666666669,0.0,Humans that shop at Costco are the leading cause of Climate Change... not local farms.
136,240,100.0%,0.16666666666666669,0.0,Land Bank should restore farmland for local food production.
136,240,100.0%,0.16666666666666669,0.0,I drive a tesla
136,240,100.0%,0.16666666666666669,0.0,I work at the land bank
136,240,100.0%,0.16666666666666669,0.0,Land Bank Commission needs more diversity.
136,240,100.0%,0.16666666666666669,0.0,New leadership of the Land Bank is essential to continued relevance.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should maintain agricultural water rights.
136,240,100.0%,0.16666666666666669,0.0,The land bank is poorly managed and lacks transparency.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should prioritize preservation of working farmland for local food production.
136,240,100.0%,0.16666666666666669,0.0,There is a lack of transparency in the Land Bank
136,240,100.0%,0.16666666666666669,0.0,Restrictive easements should never be placed Land Bank properties.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should have an open RFP process when it seeks to partner on acquisitions.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should not convert Agricultural lands to recreation.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank Commission immediately requires more diverse representation.
136,240,100.0%,0.16666666666666669,0.0,Agriculture on Land Bank properties is a critical
136,240,100.0%,0.16666666666666669,0.0,"The Land Bank needs several organic, sustainable, or regenerative farmers on the Land Bank Commission"
136,240,100.0%,0.16666666666666669,0.0,The landbank should focus on open space and agricultural viability.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should do more to maintain agricultural viability of farmlands it acquires.
136,240,100.0%,0.16666666666666669,0.0,Preserving working farmland for food production is important for the resiliency of island communities
136,240,100.0%,0.16666666666666669,0.0,Eating local makes a difference
136,240,100.0%,0.16666666666666669,0.0,it's better to eat local and seasonal than to truck strawberries and lettuce from California
136,240,100.0%,0.16666666666666669,0.0,I can reduce my carbon footprint by purchasing island grown produce.
136,240,100.0%,0.16666666666666669,0.0,Land based education programs help connect  community members to the land and the environment the Landbank is designed to protect
136,240,100.0%,0.16666666666666669,0.0,The Land Bank needs a farmer on the Commission.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank is crucial to acquiring and maintaining ecologically important land in the San Juans to prevent rampant overdevelopment.
136,240,100.0%,0.16666666666666669,0.0,Land Bank policies should be guided by principles limit climate change.
136,240,100.0%,0.16666666666666669,0.0,I have attended Land Bank educational events.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should include climate change mitigation in every acquisition determination.
136,240,100.0%,0.16666666666666669,0.0,Let's do more of these types of surveys
136,240,100.0%,0.16666666666666669,0.0,open space created by land bank purchases contributes to the eco-economics of San Juan County.
136,240,100.0%,0.16666666666666669,0.0,Knowing that some islands land is protected into perpetuity brings a smile to my face.
136,240,100.0%,0.16666666666666669,0.0,Part of the mission of the Land Bank has to do with Ag Lands which requires a whole different kind of care.
136,240,100.0%,0.16666666666666669,0.0,I pressed the wrong answer on some questions. I DO think the LB has conflict of interest and lack of disclosure in decisions
136,240,100.0%,0.16666666666666669,0.0,Farmland must be preserved.
136,240,100.0%,0.16666666666666669,0.0,The cost of maintaining a new property should be considered in all lane acquisition decisions
136,240,100.0%,0.16666666666666669,0.0,Random people should not weigh in on many statements in this poll. We don’t do road maintenance by committee- why natural resource mgt?
136,240,100.0%,0.16666666666666669,0.0,The Land Bank is a critical conservation partner in the islands.
136,240,100.0%,0.16666666666666669,0.0,LB employees should not be on or using Facebook or other social media during working hours.
136,240,100.0%,0.16666666666666669,0.0,Raising Land Bank fees AND making them permanent are TWO separate issues. I would split that question into two.
136,240,100.0%,0.16666666666666669,0.0,we need more land a bank properties to help provide for the ecological health of the islands.
136,240,100.0%,0.16666666666666669,0.0,i have sold property in San Juan County in the last 20 years
136,240,100.0%,0.16666666666666669,0.0,The Land Bank may have a role to play in the affordable housing crisis in the San Juans.
136,240,100.0%,0.16666666666666669,0.0,Population increase and growth/building  in limited land space and resources of San Juan Islands is a concern.
136,240,100.0%,0.16666666666666669,0.0,Retention of Cultural Resources in situ should be a priority for public lands.
136,240,100.0%,0.16666666666666669,0.0,Land Bank should explore possibility of cooperative projects with local tribes to protect important cultural sites
136,240,100.0%,0.16666666666666669,0.0,SJ Co should put more effort into protecting water resources. Land Bank should participate in this effort when it can
136,240,100.0%,0.16666666666666669,0.0,Make the LB Director position an elected position.
136,240,100.0%,0.16666666666666669,0.0,The Land Bank should apply best available science and best management practices to its stewardship of preserves.
136,240,100.0%,0.16666666666666669,0.0,"Landbank lands are county lands and should be for the benefit of the public, not for profit limited liability companies"
136,240,100.0%,0.16666666666666669,0.0,The Land Bank is a critical part of keeping the San Juan's from turning into another overdeveloped Bainbridge Island.
136,240,100.0%,0.16666666666666669,0.0,"Land Bank properties should restore, and not remove, water from the islands limited aquifers"
136,240,100.0%,0.16666666666666669,0.0,Land Bank should sell off money sink properties like Coffelt farm and other agricultural properties with high operating expenses
180,135,68.0%,0.16594516594516592,0.004101839347841047,The Land Bank does a poor job or serving or including those who are not traditional supporters of the the Land Bank mission.
181,94,44.3%,0.16482204861111113,0.021303894186128,A permanent rather than renewing tax would decrease Land Bank accountability.
182,58,77.8%,0.16127232142857145,0.04939262806981776,"Wildfire hazard reduction strategies such as canopy thinning, ground and ladder fuel reduction are appropriate on some Land Bank properties."
183,138,59.6%,0.15873015873015872,0.003336880683123035,The Land Bank should pay property tax on parcels they own that are NOT publicly accessible.
184,95,45.0%,0.15350029726516054,0.02113614467649807,Lesees of Land Bank land should not be present for community suggestion-making meetings regarding lease renewals as it silences some opinions.
185,91,47.6%,0.1526683300723402,0.022142159044925475,Allowing commercial farmers to lease Land Bank property creates an unfair subsidy that undermines the sustainability of the larger community of farmers.
186,128,58.6%,0.15100591715976325,0.006257005791382994,The Land Bank should encourage higher urban residential densities to reduce pressure on development of rural and undeveloped parcels.
187,92,49.3%,0.14948593073593072,0.022122187802353255,Land Bank is not effectively managing existing properties.
188,182,56.2%,0.14545454545454545,0.0002508998625541241,LB should not be lending tools or equipment to individuals.
189,36,74.8%,0.14516129032258066,0.08068404893944632,The Land Bank should be ever-evolving in its role in our community.
190,76,61.9%,0.14428767354913863,0.03400393234964217,The Land Bank should not remove water from natural systems for agricultural
191,53,61.1%,0.14086964723637047,0.06167825431690623,The Land Bank should be more about natural resource protection than recreation or farming.
192,102,45.0%,0.1370429440604879,0.01632743634973123,The Land Bank should discontinue all commercial uses on their preserves.
193,172,43.8%,0.13043478260869565,0.0006855830174507913,The Land Bank has become a somewhat overstuffed and over comfortable organization that has strayed from its core mission of protecting land.
194,22,85.2%,0.12894766845285602,0.11757920882489048,"The Land Bank is critical to saving the last, best places in the islands when they come up for sale through acquisition"
205,240,100.0%,0.12500000000000003,0.0,A big part of what attracted us to Lopez Island is all the public land.  Love Stonecrest Farm and would like to see more actions like it.
205,240,100.0%,0.12500000000000003,0.0,The Land Bank needs to take better care of its' farm land.  Some farmers are doing a good job but others don't seem to care.
205,240,100.0%,0.12500000000000003,0.0,"I think the county could add up the costs/benefits, tangible and intangible, of tourism in the San Juan islands and keep track of it."
205,240,100.0%,0.12500000000000003,0.0,"Oprah, Bill Gates and Inslee should be forced to donate their land!"
205,240,100.0%,0.12500000000000003,0.0,Stand alone idea
205,240,100.0%,0.12500000000000003,0.0,Are there questions???
205,240,100.0%,0.12500000000000003,0.0,It is relevant to know about how much time annually one lives here.   It seems to reflect community engagement more than residency.
205,240,100.0%,0.12500000000000003,0.0,It is possible for humans for humans to live harmoniously — even beneficially — with nature
205,240,100.0%,0.12500000000000003,0.0,An intimate relationship with the land is crucial for both human & ecological well-being
205,240,100.0%,0.12500000000000003,0.0,Seek indigenous leadership to decolonize land management practices.
205,240,100.0%,0.12500000000000003,0.0,supported by research/data
205,240,100.0%,0.12500000000000003,0.0,clear and concise
205,240,100.0%,0.12500000000000003,0.0,Test
205,295,0.0%,0.12500000000000003,nan,The Land Bank contributes to the affordable housing problem by reducing development rights in the County.
205,297,0.0%,0.12500000000000003,nan,Water resource protection currently receives adequate attention by the Land Bank
205,296,0.0%,0.12500000000000003,nan,The Land Bank makes property living in the San Juans more expensive because it takes properties off of the tax rolls.
205,240,100.0%,0.12500000000000003,0.0,"Raise new perspectives,experiences & issues."
205,240,100.0%,0.12500000000000003,0.0,"I agree completely. Because we are talking about public funding, everything should be transparent."
205,240,100.0%,0.12500000000000003,0.0,"The LB should work with a community land trust to explore naturally-built, low impact, self-sustaining eco-villages on appropriate parcels"
205,240,100.0%,0.12500000000000003,0.0,"People want to protect what they love, but they can’t love it if they don’t know it"
205,174,70.6%,0.12500000000000003,0.0005161723096438669,Larger scale thinning projects should be pursued to enhance and protect the remnant old growth forests within LB preserves.
205,294,0.0%,0.12500000000000003,nan,The Land Bank helps slow down rampant development in the islands.
217,27,86.6%,0.12199492814877426,0.10005134152919515,The Land Bank is critical to maintaining quality of life in the islands
218,66,59.6%,0.11739826245999084,0.041558903005479736,The Land Bank should focus on increasing public beach access.
219,101,42.5%,0.11734364925854288,0.016954231889780652,The Land Bank Director should be an elected position.
220,108,42.5%,0.11601176156107991,0.01313431404883568,"To free up Land Bank staff and financial resources, some small holdings should be transferred to adjacent to state and federal landowners."
221,17,88.0%,0.11457381090888945,0.12963391880334352,The Land Bank is an important key to retaining the 'magic' of the islands
222,147,62.5%,0.111317254174397,0.0028266531882961588,"Agriculture has taken on an out-sized role in Land Bank operations, detracting from more essential and valuable efforts."
223,96,45.4%,0.10837019018133572,0.020812331714000425,The Land Bank has lost sight of it original mission and become a fiefdom lacking transparency and accountability.
224,110,41.7%,0.1061007957559682,0.012559298777129625,"Agriculture is a leading contributor to climate change, and should not be subsidized by the Land Bank."
225,114,62.0%,0.10283435408061531,0.01113179973199945,Buying accessible beachfront property for public access should be a higher priority for the Land Bank.
226,89,68.2%,0.10078651685393258,0.024432599342228557,Land Bank Ag preserves should prioritize food crops for islanders - not grass for cattle grazing with its high environmental footprint
227,19,84.3%,0.09856070087609511,0.12795375827022556,The Land Bank is necessary to help slow down rampant development in the islands.
228,104,40.0%,0.09191900622422988,0.014649975758200946,It does not fall within the mandate of the Land Bank to oversea agricultural use.
229,152,54.0%,0.08943687891056311,0.00235970758300248,The Land Bank focus on agriculture is detracting from other more valuable and important missions.
230,125,44.7%,0.08934169278996867,0.00696907922806756,Landbank commissioners act like board members of a for-profit land management company
231,11,85.9%,0.08928500693206576,0.14015811666488967,Renewing the Land Bank is important to the future of San Juan County.
232,41,47.9%,0.0891861761426979,0.07592417495954269,I live on San Juan.
233,179,45.5%,0.08888888888888888,0.0003017844786642528,Additional multi use trails should be built to accommodate growing need for trails tailored to specific user groups. ie bikes or horses.
234,139,81.0%,0.0838744588744589,0.0032917442247829385,The land bank should purchase more land for conservation
235,121,37.2%,0.08172329558072394,0.0073108292748228125,Multi-use recreational access should be available on more Land Bank properties
236,117,41.3%,0.08045659578385345,0.009659417872414502,The Land Bank should not purchase waterfront properties or defunct gas stations when there is so much farm and forest land yet to protect.
237,98,35.6%,0.08014809329877826,0.019889309125583,All Land Bank properties should be open to the public.
238,93,31.6%,0.07914797388481598,0.021883059376722577,"Every purchase of property and every restrictive easement by the Land Bank reduces the available property in the islands, increasing prices."
239,120,64.1%,0.07431525241675616,0.007813198402600518,The Land Bank's ability to actively manage its lands is limited by the size of its staff and its budget.
240,85,62.0%,0.07401042561723092,0.02706416589407621,"Land Bank should aquire more forest land and manage it for fire safety, ecological health and a yield of useful products."
241,136,43.3%,0.072972972972973,0.00388704136574689,"The Land Bank has acquired and divested water rights critical to local ,food production, on some of best farmland in the islands."
242,164,43.6%,0.07058823529411763,0.0011200332447943817,There are not enough Land Bank stewards on Orcas and Lopez to maintain and care for the properties adequately.
243,35,76.7%,0.06968376000634066,0.0840240925582759,"Although imperfect, the Land Bank remains steady, relevant and responsive in the complex task of providing conservation and public access."
244,82,75.5%,0.06656771799628942,0.02992853762283205,The Land Bank has been key to restoring rare species in the islands
245,163,41.9%,0.0642857142857143,0.0011291459665349192,The Land Bank often serves as an ally to high income property owners looking to minimize their taxes and/or ensure privacy.
246,129,38.1%,0.06196380588559035,0.006153990676352632,LB should offer small allotments to families for growing their own food.
247,157,54.8%,0.059833795013850416,0.0015531670854737325,"Resource extraction activities such as farming, logging, and mining should be prohibited on land bank properties."
248,240,20.0%,0.055555555555555566,0.0,Agriculture is destructive and should be limited on SJC Land Bank owned properties.
249,65,36.8%,0.055391976444608026,0.04202577757348016,I live on Orcas.
250,107,36.7%,0.05464285714285714,0.013315000936547952,The Land Bank is gorging itself on new property  without taking the time and money needed to take care of the property it already has.
251,165,64.3%,0.05378151260504202,0.0009526402395822512,The Land Bank has suffered due to irrational attacks from large volume property owners adjacent to Land Bank holdings.
252,123,30.3%,0.0526086956521739,0.007200574633874347,Leasing of agricultural land undermines appropriate oversight of Land Bank holdings.
253,183,34.8%,0.05000000000000001,0.00022450995754054183,The Land Bank’s mandate should be simplified with increased focus on local food production for climate change resilience.
254,40,73.5%,0.046595580678314485,0.07900230584603136,The Land Bank should lease farmland to local farmers.
255,54,72.0%,0.046312869160551294,0.05953226682336536,The Land Bank's current mandate provides a good balance of benefits to the people of San Juan County.
256,75,31.7%,0.043945953036862134,0.03467455392804158,I attend Land Bank meetings.
257,68,62.6%,0.042935621882990306,0.03874969359784787,The Land Bank plays an important role in promoting historic preservation in the county.
258,149,46.8%,0.04092071611253198,0.0025472103574297926,There is no true wilderness remaining in the islands. Ensuring public recreational access should be Land Bank's primary mission.
259,126,35.2%,0.036057692307692304,0.006886549697183066,The Land Bank's mandate should be revised.
260,131,28.9%,0.035714285714285705,0.006010299063492966,"The Land Bank does not treat adjacent property owners with common sense, human decency and respect."
261,184,25.0%,0.03333333333333335,0.00016633739764755062,"Given the local focus of the Land Bank, climate change should not demand significant staff time or other Land Bank resources."
