polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
22,20,91.5%,0.6021505376344086,0.021085108567119874,"Winner-take-all systems (such as FPTP)reward regional parties, whose support is concentrated within a geographical area, with extra seats."
23,11,76.5%,0.5958333333333332,0.024023413144951433,I am worried about security issues with online voting.
24,22,92.9%,0.5870910698496905,0.019442523409171967,Innovative ideas or proposals often seem radical or extreme until adopted by the mainstream.
25,91,90.0%,0.5806451612903225,0.0014739940500138754,"If Canada reforms it's electoral system, it should be to one less susceptible to strategic voting."
26,83,96.3%,0.576923076923077,0.001767459629879862,I am more interested by an individual's beliefs than by their identity.
27,24,93.9%,0.5699233716475096,0.01868518026346602,Proportional voting systems can be designed to provide both local representation and a Parliament that reflects Canadian diversity.
28,84,87.9%,0.5686274509803921,0.001757495431975287,Those who support underrepresented parties are more likely to support electoral reform.
29,8,88.5%,0.5656565656565656,0.024862262376289503,"I prefer to vote based on my principles, rather than try to vote strategically to minimize downside effects of my vote."
29,53,87.1%,0.5656565656565656,0.007924681897296648,I like to educate myself on my local candidates.
31,21,91.6%,0.546875,0.020180321159824058,Fairness should be a high priority in any voting system.
32,99,84.0%,0.5384615384615384,0.0009577765996866098,Maintaining the anonymity of the secret ballot is more important to me than the convenience of voting online.
33,16,91.0%,0.5349544072948328,0.02278883058672126,"For online voting, I think we should base our decisions & timelines on the professional opinions of those in the digital security community."
34,44,91.5%,0.5206611570247933,0.011947816504626393,Our current electoral voting system can be improved in a way that can better represent Canada's diversity of opinions.
35,65,78.1%,0.5043859649122807,0.005523682101774098,"I find it confuses the conversation when people misuse ""ranked ballots"" as a euphemism for ""instant runoff voting"""
36,39,89.3%,0.5037037037037037,0.013871805553113754,Big tent parties may have a diverse membership but all policy-making is filtered to achieve party goals.
37,59,71.2%,0.4963924963924964,0.006472619982484168,"Given how over budget Phoenix Pay is, as one example, the federal government probably isn't ready to correctly implement online voting."
38,108,79.2%,0.4927536231884057,0.0006267598511148271,"Between 2011 and 2015, I felt that the Liberal's underrepresentation in parliament was unfair."
39,31,87.4%,0.48902821316614414,0.015970653350697396,There should not be a huge variance in the number of votes that each party needs to secure a seat in Parliament. All votes should be equal.
40,106,100.0%,0.4772727272727273,0.0007366670397833894,First-past-the-post encourages strategic voting.
40,104,100.0%,0.4772727272727273,0.0007912631309908811,"If given the choice between an electoral system with only two parties or one that's proportional, I would prefer a proportional system."
42,38,62.3%,0.4714285714285714,0.013992017201916139,I can explain the way our current electoral system works to a five year old.
43,5,90.2%,0.4698275862068966,0.029958436459917786,It is important to support increased youth participation in politics.
44,122,100.0%,0.46875,0.000346304832450418,I would like to vote for independent candidates if it was an option.
44,118,100.0%,0.46875,0.000424595910948753,"A dictatorship, where only one vote counts, is an example of a disproportionate government."
46,123,100.0%,0.4642857142857143,0.00029453654491546185,Defining the boundaries of electoral districts is best done by an independent body to reduce the likelihood of Gerrymandering.
48,100,91.7%,0.4583333333333333,0.0008591863482348495,"Politically similar parties are pressured to merge by FPTP to gain proportional seats, such as the Conservative merger in 2003."
48,136,100.0%,0.4583333333333333,0.0001297165031339718,"Despite Maryam Monsef's claim, I do not feel ""empowered"" by mydemocracy.ca."
48,130,100.0%,0.4583333333333333,0.00021723072175963172,I want a voting system that reduces negative campaigning.
48,128,100.0%,0.4583333333333333,0.00025304770955493125,Universal suffrage (voting rights for all regardless of ethnicity or gender) is a good idea.
51,15,83.2%,0.45566343042071195,0.022939505334256472,It’s important that the Canadian government collect and assess the political opinions of Canadians in an open and transparent manner before making important decisions.
52,111,94.4%,0.45000000000000007,0.0005435979595187713,I do not want my preferred party to have greater-than-proportional representation in parliament.
53,116,94.1%,0.4473684210526316,0.00047157752974930875,"I want my vote to count, because it doesn't now."
53,113,94.1%,0.4473684210526316,0.0005181024126494015,I would not want my preferred party to have disproportionate power.
55,103,90.9%,0.4375,0.0008061314078347054,I feel the current electoral system is undemocratic and biased.
56,125,92.9%,0.43333333333333335,0.0002601597129088247,I have voted for a third-party candidate in a federal election.
57,110,90.0%,0.4318181818181818,0.0005438844455450479,There is less incentive to vote strategically in proportional systems.
59,86,68.4%,0.42857142857142855,0.0016672879377500878,I understand what the Gallagher Index does.
59,114,89.5%,0.42857142857142855,0.0004981582960768792,I would like more choices of parties when it come to my vote
59,115,89.5%,0.42857142857142855,0.00047770855268475617,A dictatorship is arguably the least proportionate system possible.
61,131,92.3%,0.4230769230769231,0.00021634381530059133,"The Liberal party supported electoral reform in 2015 because they had 19% of the vote, but only 11% of the seats."
62,7,90.3%,0.4223652453740949,0.028045885848591134,"The current electoral system strengthens the dominance of the two major political parties, the Conservative Party and the Liberal Party."
63,120,88.9%,0.4210526315789474,0.00039030384228159977,I support a form of Proportional Representation or Mixed Member Proportional as an option for a new electoral system.
64,121,87.5%,0.4166666666666667,0.0003579758532087253,The Liberal party no longer supports meaningful electoral reform because they now have 55% of the seats with only 40% of the vote.
64,138,90.0%,0.4166666666666667,0.00012234087298911833,STV's advantage over MMP is that it doesn't explicitly enshrine political parties in our electoral system.
66,42,63.1%,0.4121212121212121,0.012869331327609302,I wouldn’t trust online voting systems and would prefer to cast my ballot in person.
67,137,88.9%,0.4090909090909091,0.00012378643236359512,"An electoral system can represent geographies, ideologies, and identities, but prioritizing one of these comes at a cost to the other two."
68,126,87.5%,0.40625,0.0002597918316989796,Election Day should be a civic holiday.
69,6,93.5%,0.40550595238095244,0.029572856522958997,The allocation of seats in the House of Commons should better reflect the popular vote.
70,23,84.1%,0.4032388663967612,0.018693593058041524,A single MP cannot represent the government policy concerns of every constituent in his or her riding.
71,132,84.6%,0.4,0.0002111754126757856,"The Conservative merger of 2003 was good for the party, but reduced the number of parties in Canada, decreasing our party diversity."
71,129,85.7%,0.4,0.00021878938967084764,I think the government should demonstrate how different systems work based on last election results.
73,10,90.2%,0.3903903903903904,0.02437173554268747,I believe a party’s share of seats in the House of Commons should reflect its share of the popular vote.
74,72,75.9%,0.3877551020408163,0.004537699636560175,I often educate myself on my local candidates.
76,127,73.3%,0.375,0.00025964898617481154,"Outside of governmental elections, I have made use of alternate electoral methods."
76,140,72.7%,0.375,0.00010777110021104492,"I like the simplicity of stating my favourite candidate, and who I hope will win if my first choice does not receive enough votes."
76,144,85.7%,0.375,5.686445178468012e-05,"Instant Runoff Voting is criticized as ""complicated,"" but is actually simpler than the strategic voting needed to vote effectively in FPTP"
78,50,49.6%,0.3738562091503268,0.009693321533716864,It is important to achieve broad support of all Canadians before moving forward with procedures for electoral reform.
79,80,67.4%,0.3714285714285714,0.0019716477915745056,I want to be able to vote against candidates I disagree with.
80,48,72.9%,0.3693181818181819,0.011187761534626346,I think we can and should come up with a cheaper and better way to run referendum-like national gut-checks.
81,124,76.5%,0.3684210526315789,0.0002743232048272565,I am concerned that parties are  incentivized to advocate for electoral reforms that are self-serving.
82,46,85.2%,0.36712328767123287,0.011622842883678867,Negotiations between parties to achieve a coalition government are more transparent than those between various factions in big tent parties.
83,139,75.0%,0.3571428571428572,0.0001172300504537046,I have voted knowing that the candidate for which I voted would win neither the most nor the second most votes.
84,71,76.4%,0.3518518518518518,0.004538110051860115,I have the time and interest to research many candidates.
92,162,100.0%,0.3333333333333333,0.0,All citizens deserve equal and effective votes.
92,162,100.0%,0.3333333333333333,0.0,Most countries which use proportional representation systems include a threshold a party must meet before it is entitled to any seats.
92,162,100.0%,0.3333333333333333,0.0,"The more seats that a party has in Parliament, the greater its influence on government policy developed within a coalition government."
92,162,100.0%,0.3333333333333333,0.0,FPTP may seem like a simple voting system but most Canadians cannot figure out how to elect a MP of their own choosing.
92,162,100.0%,0.3333333333333333,0.0,Policies are neither efficient nor effective if they are not supported by most Canadians over the long-term.
92,162,100.0%,0.3333333333333333,0.0,Both Conservative voters in the Atlantic and Liberal voters in the West deserve greater representation in Parliament.
92,162,100.0%,0.3333333333333333,0.0,Ranked ballots added to a winner-take-all voting system reduce vote-splitting to allow the largest parties to win more majority governments.
92,162,100.0%,0.3333333333333333,0.0,"I think that a good consultation tool, be it digital or in-person, should allow participants (not just moderators) to shape conversation."
92,162,100.0%,0.3333333333333333,0.0,All parties have self-interest biases.
92,162,100.0%,0.3333333333333333,0.0,A Citizens' assembly is a good way to represent the whole electorate.
92,162,100.0%,0.3333333333333333,0.0,Electoral reform should be decided by a randomly selected citizens assembly.
92,76,64.0%,0.3333333333333333,0.002650992342487663,It's important to me to deal with an MP from a national party that I support on local and personal issues.
92,162,100.0%,0.3333333333333333,0.0,I consider myself a person with a disability.
92,162,100.0%,0.3333333333333333,0.0,Strategic voting results in people voting between the two most popular candidates.
92,141,69.2%,0.3333333333333333,8.637439723338845e-05,I have moved and therefore voted in more than one riding in the past 10 years.
100,78,55.4%,0.31111111111111117,0.002435320469861566,I usually just vote based on party.
101,34,86.6%,0.30711610486891383,0.01489116827753766,Ranked ballots provide real choices for voters if they are used in a proportional voting system.
103,150,55.6%,0.30000000000000004,2.1908427999699126e-05,MMP is simpler to explain than STV.
103,87,60.5%,0.30000000000000004,0.0015994852457948466,I am more concerned with federal-level issues than with issues of my particular riding.
103,145,62.5%,0.30000000000000004,4.808672864323557e-05,Negative campaigning makes me so disgusted with all the candidates I don't really want to vote for any of them.
105,56,77.5%,0.2994652406417112,0.007612151140802556,I want a fairer system than FPTP but not one in which MPs are appointed from a party list not selected by the public.
106,98,88.5%,0.2962962962962962,0.0009870984328458937,"Under a system of proportional representation, parties have less to gain by engaging in voter suppression of their political opponents."
107,95,84.4%,0.2828282828282828,0.0013510847771610913,A party that receives less than 50% of the vote does not have a mandate to form a majority government.
108,13,80.8%,0.2818181818181818,0.023583510806526698,I think there should be a voting holiday.
109,51,79.1%,0.28070175438596484,0.009141369261627275,"There should be parties in Parliament that represent the views of all Canadians, even if some are radical or extreme."
110,85,76.9%,0.2761904761904762,0.001677094235256148,"I would like ballots to be more expressive than ""select one candidate""."
111,146,60.0%,0.2727272727272727,2.956131959038025e-05,MMP has a better chance of obtaining public support than STV due to its relative simplicity.
112,27,87.2%,0.26785714285714285,0.017458447379080016,"Winner-take-all voting systems (such as FPTP) encourage ""dog-whistle"" politics and pandering to swing voters with short-sighted policies."
113,28,80.4%,0.2610722610722611,0.016860643746270353,"I would like to vote for a non-partisan MP, but feel like my vote would be wasted."
114,96,47.7%,0.2571428571428571,0.001294945607237831,Region-specific issues and perspectives would be obscured by larger districts.
115,64,63.0%,0.25555555555555554,0.005535105010755422,Voting is too hard for people with disabilities.
116,63,37.5%,0.2546296296296296,0.005717642309402429,I always feel like my vote is important.
117,75,83.7%,0.2532467532467532,0.003651245829959512,"If given the choice, I would vote sincerely. But under our current system, I feel compelled to vote strategically."
118,40,86.2%,0.25052854122621565,0.013328831488010126,"Proportional representation ensures support of government policies by the broadest segment of Canadians- at the very least, a true majority"
122,162,100.0%,0.25,0.0,Something like 30 seats in Parliament allocated on the basis of % of votes and another 10 allocated to the North and Aboriginals.
122,162,100.0%,0.25,0.0,I would like a system reflecting the percentage of votes and the views of groups too small to gain a voice.
122,162,100.0%,0.25,0.0,I would then roll back the growth in the number of ridings so that in total we have no more seats in total in Parliament than currently.
122,162,100.0%,0.25,0.0,Even these questions are too vague to answer.
122,172,0.0%,0.25,nan,Many of these questions are too vague to answer.
122,173,0.0%,0.25,nan,Many of the comments here are too vague to answer.
122,174,0.0%,0.25,nan,Many of the comments here are difficult to vote on.
126,68,58.1%,0.24739583333333337,0.004626938251368101,"I think we need to develop a proper national ""digital identity system"" before we can consider implementing online voting."
127,70,36.0%,0.2340425531914893,0.004565095784777897,The current electoral system results in more stable governance (ie: more majority governments which can serve a full term).
128,149,42.9%,0.2142857142857143,2.1973933804290947e-05,I can explain Arrow's Impossibility Theorem.
129,54,60.0%,0.20634920634920634,0.00791075610242988,I think a system involving proportional representation for perhaps 10% of parliamentary seats could be an improvement.
130,142,40.0%,0.20588235294117646,7.05847430673838e-05,"I feel that luring people in with the promise of engagement, and then sneakily trying to educate them, seems like a dirty tactic."
131,112,59.4%,0.20202020202020202,0.0005404303158012116,I have written to one or many members of parliament regarding my opinions on electoral reform.
132,162,33.3%,0.2,0.0,The party I most recently voted for federally would benefit from the reform I would like to see
132,153,37.5%,0.2,5.919281044292331e-06,I can explain a Condorcet voting system.
134,33,88.9%,0.19069767441860466,0.014917994271476895,Proportional representation will reduce hyper-partisanship and promote greater collaboration and cooperation between parties.
135,105,55.9%,0.1904761904761904,0.000739627702700586,I am under 40 years old.
136,61,55.4%,0.18181818181818182,0.006425276975646194,The voting age should be lowered to 16.
137,90,30.7%,0.16783216783216784,0.0015289759270175481,"It should always be clear which party is accountable for decisions made by government, even if this means decisions are only made by 1 party"
138,109,31.7%,0.16666666666666669,0.0005563275657914323,I believe our current electoral system has helped making our democracy one of the most stable in the world.
138,147,30.0%,0.16666666666666669,2.9269691272104866e-05,I can explain an Approval voting system.
140,97,52.4%,0.16117216117216115,0.001097896895855843,I am more concerned with my province's interests than my specific district's.
141,14,89.3%,0.16060606060606059,0.02333512463690732,The current electoral system does not represent voter preferences accurately and should be changed.
142,30,85.6%,0.15412186379928314,0.01617509305538925,Proportional representation will reduce wild policy swings and result in more long-lasting policies with a view to the future.
143,52,83.1%,0.15296803652968038,0.00853338485313983,MPs in multi-member proportional ridings are more accountable to constituents because they face greater competition to be elected.
144,79,42.6%,0.14942528735632185,0.001994216049140033,Mandatory voting requirements will reduce the incentive for parties to  pander to extremist values
145,82,39.1%,0.1490312965722802,0.0018155290754801202,I think many of the comments here are difficult to vote on.
146,32,82.0%,0.14646464646464646,0.015083276036991122,"Voters want to be able to choose parties that offer distinct choices.  Under FPTP, apparent differences are too often only cosmetic."
147,148,23.5%,0.13157894736842102,2.543810689434666e-05,I can explain what Duverger's Law is.
148,67,59.5%,0.13055555555555556,0.004919580158560983,The party I most recently supported federally would benefit from the reform I would like to see.
149,92,69.8%,0.12916666666666668,0.001436448017374151,"In general, the more proportional the system, the lower the income inequality; the more majoritarian the system, the higher the inequality."
150,37,75.5%,0.12872841444270014,0.014347502236393838,I think my vote is wasted under the current electoral system.
151,73,37.2%,0.12149532710280374,0.004504128159087059,I think mandatory voting should be implemented.
152,133,34.4%,0.12121212121212117,0.000176488794558043,I have read the entirety of the report of the Special committee on Electoral Reform.
153,151,20.0%,0.11764705882352941,2.021708064264353e-05,I identify as female.
154,135,29.0%,0.1075268817204301,0.00013742758991350032,I watch parliament's question period regularly.
155,55,64.4%,0.10664335664335667,0.007741591588617507,Electoral reform is a divisive issue and I don’t think a referendum is required in order to better gauge the true opinions of Canadians.
156,45,81.8%,0.09753086419753085,0.011931026885614643,I'd rather have a MP in multi-member proportional riding that I voted for than a MP in a single-member riding that I did not vote for.
157,89,18.2%,0.09401709401709402,0.0015679438250045855,Our current electoral system has served Canadians well for decades and is efficient.
158,57,43.2%,0.09369369369369368,0.006668070208313394,I would like Canada to implement an online voting system.
159,102,35.1%,0.09134615384615384,0.0008193781402754626,I think electoral reform should be decided by a randomly selected citizens' assembly.
160,107,47.5%,0.08771929824561403,0.0006735598096302464,I can explain specifically how the Gallagher Index works.
161,81,31.6%,0.07941176470588232,0.0019224048842558317,"Ballots should just show the candidates' names, not their parties, like they used to"
162,74,43.4%,0.07653061224489796,0.0038408073722593942,I think there should be incentives for voting.
163,101,53.7%,0.07098765432098765,0.0008431313947146551,"I think a ""citizens' assembly"" is a good way to represent the whole electorate."
164,47,82.3%,0.07058823529411763,0.01138197804709181,"Governments are not accountable when most votes cast elect no-one and there are so many ""safe"" ridings under our current FPTP system"
165,12,88.6%,0.06944444444444442,0.02371249646028837,The current electoral system leads to increased voter apathy and poor participation.
166,60,72.3%,0.06712962962962964,0.0064322284021260485,"'Representative democracies' without PR often don't have real democracy, as parties can take complete control with a minority of the vote"
167,62,58.8%,0.050397877984084884,0.006096820398191373,"I think a healthy system could involve giving groups too small to gain a voice (for example, Northern and Aboriginal communities), more seats than their small proportion."
168,94,40.6%,0.04333333333333334,0.001361056103458029,"I think we should consider Score/Approval voting systems (also known as ""range voting"" systems)."
169,134,23.7%,0.04201680672268907,0.0001421156827190271,I consider myself as a person with a disability.
170,93,22.4%,0.03404255319148937,0.0013800579736156502,My vote is wasted under the current electoral system and so I often choose not to vote.
171,152,9.4%,0.03225806451612903,9.512489596161743e-06,I feel that politically similar parties should have to merge in order to gain a more proportional percentage of seats.
172,119,10.0%,0.030303030303030304,0.00039230973103392445,"If we used a system with proportional representation, the opinions would be too strongly divided and nothing would ever get done."
173,117,9.5%,0.015584415584415584,0.000429798414212372,I am pleased with the current electoral system.
174,143,6.4%,0.005494505494505496,5.9400138504596214e-05,The voting process is intimidating. I don’t even understand why I would vote for different candidates.
